,method,region,quantile,lb,ub
2912,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,,0.0
2913,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,0.03304212488626557,0.1465960851029091
2914,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,,0.0
2915,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,0.00953571484061338,0.112382914197928
2916,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,,0.0
2917,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,,0.0
2918,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.02769037965992593,0.05497902808768698
2919,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.026976656802300127,0.10139600457177789
2920,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.04049616909486943,0.10566138239513624
2921,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.038217882692127794,0.12202963391596632
2922,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.038588029863345724,0.11375233843296934
2923,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.05085217983363476,0.10416201767147486
2924,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.029589854804628373,0.12758933234879835
2925,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.03434419721199238,0.11400758686698688
2926,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.03286925493232258,0.06568124802677061
2927,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.03440259111659589,0.1181838466731197
2928,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,,0.0
2929,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.04050430936274926,0.12356926122898236
2930,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.03437979379684194,0.08348871234717292
2931,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.03570595687983817,0.11833202701052617
2932,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.031078840392476676,0.12511450519380812
2933,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.02678396608911577,0.14627858748663378
2934,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,0.016141520860714118,0.16835814409807867
2935,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.038274551306444464,0.07431852374197298
2936,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.035289517576824296,0.0691103161251054
2937,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.03713604421419027,0.054734134579201045
2938,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.034039545188403464,0.15485686219542316
2939,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.03523395208208298,0.08732895793112976
2940,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.027642852160995775,0.1008614420993198
2941,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.035745015390116874,0.06238955519637171
2942,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.039764920049562814,0.11840605306397098
2943,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.04666061955429531,0.12371037852097053
2944,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.03949303296668241,0.1478493605852248
2945,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.03392818242215242,0.06057559348420984
2946,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.029654119334606155,0.14008627750374858
2947,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,,0.0
2948,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.034522466510222574,0.1015955767107623
2949,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.03100710558759721,0.07203292194265143
2950,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.04434980245289877,0.11943147199337376
2951,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.04630727999318655,0.1090943122229641
2952,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.04153630558137692,0.138265621519667
2953,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.017383897826557325,0.1286591752357721
2954,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.03804146399829922,0.10911003662925953
2955,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.047478475793892964,0.11162473978167398
2956,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.040579711397738506,0.15287670072728574
2957,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.03496423785106854,0.10005101101347921
2958,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,,0.0
2959,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.045232603865746714,0.13314494919567685
2960,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,,0.0
2961,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,,0.0
2962,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,,0.0
2963,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.023376818351787138,0.06270406734486736
2964,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.04809076205017436,0.10938910498909184
2965,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.025252427462704286,0.039731966747731544
2966,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.047410181900222406,0.11037929467943594
2967,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.03576581256197388,0.08058858186234993
2968,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.02896884038414221,0.08006197195203495
2969,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.04204105401246525,0.11846161875791551
2970,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.019992456852158752,0.12289885748324213
2971,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.03653179678121459,0.11688009091921231
2972,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.03863961512436217,0.08008689002630551
2973,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.043658185808238846,0.1117819045585173
2974,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,,0.0
2975,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.043146474691239826,0.1365858540203202
2976,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.031459388146881415,0.07070495067488822
2977,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.0285909603044033,0.15618255515119825
2978,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.03895223595363527,0.15503471876300945
2979,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.04231695050285262,0.12374068593318834
2980,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.04653972623347908,0.11418827702815942
2981,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.029082869129996605,0.14818624346790776
2982,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,,0.0
2983,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,,0.0
2984,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.03679761285543844,0.10882779620522973
2985,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.02562624808358473,0.07770662397515075
2986,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.04003152200920544,0.06759159704508537
2987,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.022205801845162108,0.14253986069777588
2988,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.042522851335980695,0.07699047285604231
2989,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,0.049929329518654586,0.15500785848491067
2990,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.0272797046531622,0.11368669910119593
2991,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.031227603764649777,0.10442959420147427
2992,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.009725850884765248,0.16471997226614363
2993,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.03636321512688321,0.08552277298296072
2994,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.036679067805247635,0.10855405210189861
2995,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,,0.0
2996,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,,0.0
2997,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.04515887277051996,0.12303684567281198
2998,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.0016276695618146447,0.14973885330305065
2999,pot_bt,OFF_COAST_OF_NORTHERN_CA,0.995,-0.03400734883143939,0.09235482678928332
3000,pot_bt,TURKEY,0.95,0.009912351771713684,0.09305605679221889
3001,pot_bt,TURKEY,0.95,0.006214383639837808,0.08022660844037276
3002,pot_bt,TURKEY,0.95,0.017322871986908097,0.09419122066688414
3003,pot_bt,TURKEY,0.95,0.01814648367886038,0.11537465628942054
3004,pot_bt,TURKEY,0.95,0.008518384342319073,0.08941690336697597
3005,pot_bt,TURKEY,0.95,0.01217655004797726,0.09278657467101874
3006,pot_bt,TURKEY,0.95,0.010759596294491254,0.10898017680378572
3007,pot_bt,TURKEY,0.95,0.015890448141726406,0.10185279978210626
3008,pot_bt,TURKEY,0.95,0.03663818787161744,0.14127551444024405
3009,pot_bt,TURKEY,0.95,0.03239206112310403,0.08186701607595426
3010,pot_bt,TURKEY,0.95,0.01677709757320892,0.11938497545538944
3011,pot_bt,TURKEY,0.95,0.024474022529008547,0.1129470761116104
3012,pot_bt,TURKEY,0.95,0.011723170033000274,0.10694005396970586
3013,pot_bt,TURKEY,0.95,0.04387438786874533,0.095324253763638
3014,pot_bt,TURKEY,0.95,0.01513824225723522,0.09464844043634767
3015,pot_bt,TURKEY,0.95,0.012295821130411335,0.08873764643568581
3016,pot_bt,TURKEY,0.95,0.014328985811851942,0.09041951729833288
3017,pot_bt,TURKEY,0.95,0.01944280049628071,0.10468470520083792
3018,pot_bt,TURKEY,0.95,0.004532074732306472,0.09425998143620203
3019,pot_bt,TURKEY,0.95,0.01934836348487099,0.0976699844071834
3020,pot_bt,TURKEY,0.95,0.05239512654094432,0.08569252252653653
3021,pot_bt,TURKEY,0.95,0.01140576157714655,0.10826245936823237
3022,pot_bt,TURKEY,0.95,0.0047285595527830635,0.09655749032557294
3023,pot_bt,TURKEY,0.95,0.028693676284530012,0.12744607282459613
3024,pot_bt,TURKEY,0.95,0.012819033342908017,0.09260675583305207
3025,pot_bt,TURKEY,0.95,0.022041967843298184,0.1269266498770353
3026,pot_bt,TURKEY,0.95,-0.0011361572848306754,0.06900144455211284
3027,pot_bt,TURKEY,0.95,0.03392466111894457,0.090604187749135
3028,pot_bt,TURKEY,0.95,0.0005458236417055756,0.08073617373559765
3029,pot_bt,TURKEY,0.95,-0.0015008246303894219,0.06931267692196152
3030,pot_bt,TURKEY,0.95,0.018867824149246183,0.11011692092887541
3031,pot_bt,TURKEY,0.95,0.03432188747834774,0.12498774968522058
3032,pot_bt,TURKEY,0.95,0.00036691582081333,0.09073972889541249
3033,pot_bt,TURKEY,0.95,0.020451129405550248,0.090074838469978
3034,pot_bt,TURKEY,0.95,-0.00636295310136748,0.06879958303208261
3035,pot_bt,TURKEY,0.95,0.014612900156786696,0.09628126155947375
3036,pot_bt,TURKEY,0.95,0.015604339822391105,0.11585459373345687
3037,pot_bt,TURKEY,0.95,0.0020111143214019563,0.09376763647611586
3038,pot_bt,TURKEY,0.95,0.0021312588985426665,0.09291530722559486
3039,pot_bt,TURKEY,0.95,0.016956541565665645,0.10079349386178656
3040,pot_bt,TURKEY,0.95,0.013048481683896902,0.10508242034851727
3041,pot_bt,TURKEY,0.95,0.013808604391993572,0.10364194311729966
3042,pot_bt,TURKEY,0.95,0.014977941062722608,0.09512965803001203
3043,pot_bt,TURKEY,0.95,0.004094639637331267,0.1003097070990244
3044,pot_bt,TURKEY,0.95,0.012793563879183248,0.09828130655714155
3045,pot_bt,TURKEY,0.95,0.01632227472339642,0.10207479723778462
3046,pot_bt,TURKEY,0.95,0.00881722372733139,0.09453317001709519
3047,pot_bt,TURKEY,0.95,0.020164690991853737,0.08004419699308551
3048,pot_bt,TURKEY,0.95,0.009085343266319377,0.1066213931918038
3049,pot_bt,TURKEY,0.95,0.02459980774145475,0.09946677390920403
3050,pot_bt,TURKEY,0.95,-0.003500744428317907,0.0827406167727275
3051,pot_bt,TURKEY,0.95,0.017637651193772697,0.09989605388903944
3052,pot_bt,TURKEY,0.95,0.00839560977168186,0.10627943338322746
3053,pot_bt,TURKEY,0.95,0.05091128070116796,0.09383421060123001
3054,pot_bt,TURKEY,0.95,0.028313356446523424,0.11185693806889764
3055,pot_bt,TURKEY,0.95,0.006663908958761131,0.08237004438664305
3056,pot_bt,TURKEY,0.95,0.0075745932931455704,0.09174474002481929
3057,pot_bt,TURKEY,0.95,0.009613443119268322,0.08495044405767149
3058,pot_bt,TURKEY,0.95,-0.008366295034705769,0.05844980420756025
3059,pot_bt,TURKEY,0.95,0.015962844525465293,0.09870405681780556
3060,pot_bt,TURKEY,0.95,0.00440940500890228,0.08268047348436153
3061,pot_bt,TURKEY,0.95,0.006368972658445728,0.10151616845815105
3062,pot_bt,TURKEY,0.95,0.014128799457740286,0.10591579832491584
3063,pot_bt,TURKEY,0.95,0.025875421723218144,0.11013313570274864
3064,pot_bt,TURKEY,0.95,0.015121789801062973,0.10075097388423257
3065,pot_bt,TURKEY,0.95,0.007891739919435311,0.08732968076081231
3066,pot_bt,TURKEY,0.95,0.0047899373598236875,0.09277335678684331
3067,pot_bt,TURKEY,0.95,0.04691251357617532,0.08346304792771256
3068,pot_bt,TURKEY,0.95,0.015174484524851263,0.0990465563213623
3069,pot_bt,TURKEY,0.95,0.0450814415956508,0.13294811686471034
3070,pot_bt,TURKEY,0.95,2.766442261594464e-05,0.05850483073677989
3071,pot_bt,TURKEY,0.95,0.003965085542459066,0.07859698149586469
3072,pot_bt,TURKEY,0.95,0.00858608825800438,0.09933244291433456
3073,pot_bt,TURKEY,0.95,0.010293412301934535,0.09115780737142062
3074,pot_bt,TURKEY,0.95,0.017502302702106266,0.11788892329094564
3075,pot_bt,TURKEY,0.95,0.040615255017466614,0.10766546194855982
3076,pot_bt,TURKEY,0.95,0.021728808315519724,0.10869416749552877
3077,pot_bt,TURKEY,0.95,0.058828328472139105,0.0784323158134431
3078,pot_bt,TURKEY,0.95,0.006222818012553312,0.08830902285730098
3079,pot_bt,TURKEY,0.95,0.017517572144934507,0.11251490007758637
3080,pot_bt,TURKEY,0.95,0.020026892856625244,0.11021638058040455
3081,pot_bt,TURKEY,0.95,-0.004553172284102721,0.05598366503541815
3082,pot_bt,TURKEY,0.95,0.04529307441873566,0.07842359333507591
3083,pot_bt,TURKEY,0.95,0.01033049865792008,0.10338384710100185
3084,pot_bt,TURKEY,0.95,0.017132993694419812,0.12067040648085567
3085,pot_bt,TURKEY,0.95,0.018255850254522307,0.09933299921804509
3086,pot_bt,TURKEY,0.95,0.014312539791807907,0.09725063912609948
3087,pot_bt,TURKEY,0.95,0.009300275133401264,0.07606450203115511
3088,pot_bt,TURKEY,0.95,0.032418540664206234,0.12068787607433425
3089,pot_bt,TURKEY,0.95,-0.0007612447297275662,0.08564442428601703
3090,pot_bt,TURKEY,0.95,0.014083572841742437,0.10100701195833443
3091,pot_bt,TURKEY,0.95,0.005577875096170508,0.08513355014868534
3092,pot_bt,TURKEY,0.95,0.019733776654621484,0.11063627307684785
3093,pot_bt,TURKEY,0.95,0.00286591938568759,0.09350276562379065
3094,pot_bt,TURKEY,0.95,0.06416781587304282,0.09526331751696175
3095,pot_bt,TURKEY,0.95,0.0034371911307625094,0.0933305948988223
3096,pot_bt,TURKEY,0.95,-0.0016200611615017554,0.06885588047207561
3097,pot_bt,TURKEY,0.95,0.03810902342189512,0.11690482319395215
3098,pot_bt,TURKEY,0.95,0.02726623067460967,0.1107191787112668
3099,pot_bt,TURKEY,0.95,0.016108564230899573,0.10363769242653083
3100,pot_bt,TURKEY,0.99,0.009912351771713684,0.09305605679221889
3101,pot_bt,TURKEY,0.99,0.006214383639837808,0.08022660844037276
3102,pot_bt,TURKEY,0.99,0.017322871986908097,0.09419122066688414
3103,pot_bt,TURKEY,0.99,0.01814648367886038,0.11537465628942054
3104,pot_bt,TURKEY,0.99,0.008518384342319073,0.08941690336697597
3105,pot_bt,TURKEY,0.99,0.01217655004797726,0.09278657467101874
3106,pot_bt,TURKEY,0.99,0.010759596294491254,0.10898017680378572
3107,pot_bt,TURKEY,0.99,0.015890448141726406,0.10185279978210626
3108,pot_bt,TURKEY,0.99,0.03663818787161744,0.14127551444024405
3109,pot_bt,TURKEY,0.99,0.03239206112310403,0.08186701607595426
3110,pot_bt,TURKEY,0.99,0.01677709757320892,0.11938497545538944
3111,pot_bt,TURKEY,0.99,0.024474022529008547,0.1129470761116104
3112,pot_bt,TURKEY,0.99,0.011723170033000274,0.10694005396970586
3113,pot_bt,TURKEY,0.99,0.04387438786874533,0.095324253763638
3114,pot_bt,TURKEY,0.99,0.01513824225723522,0.09464844043634767
3115,pot_bt,TURKEY,0.99,0.012295821130411335,0.08873764643568581
3116,pot_bt,TURKEY,0.99,0.014328985811851942,0.09041951729833288
3117,pot_bt,TURKEY,0.99,0.01944280049628071,0.10468470520083792
3118,pot_bt,TURKEY,0.99,0.004532074732306472,0.09425998143620203
3119,pot_bt,TURKEY,0.99,0.01934836348487099,0.0976699844071834
3120,pot_bt,TURKEY,0.99,0.05239512654094432,0.08569252252653653
3121,pot_bt,TURKEY,0.99,0.01140576157714655,0.10826245936823237
3122,pot_bt,TURKEY,0.99,0.0047285595527830635,0.09655749032557294
3123,pot_bt,TURKEY,0.99,0.028693676284530012,0.12744607282459613
3124,pot_bt,TURKEY,0.99,0.012819033342908017,0.09260675583305207
3125,pot_bt,TURKEY,0.99,0.022041967843298184,0.1269266498770353
3126,pot_bt,TURKEY,0.99,-0.0011361572848306754,0.06900144455211284
3127,pot_bt,TURKEY,0.99,0.03392466111894457,0.090604187749135
3128,pot_bt,TURKEY,0.99,0.0005458236417055756,0.08073617373559765
3129,pot_bt,TURKEY,0.99,-0.0015008246303894219,0.06931267692196152
3130,pot_bt,TURKEY,0.99,0.018867824149246183,0.11011692092887541
3131,pot_bt,TURKEY,0.99,0.03432188747834774,0.12498774968522058
3132,pot_bt,TURKEY,0.99,0.00036691582081333,0.09073972889541249
3133,pot_bt,TURKEY,0.99,0.020451129405550248,0.090074838469978
3134,pot_bt,TURKEY,0.99,-0.00636295310136748,0.06879958303208261
3135,pot_bt,TURKEY,0.99,0.014612900156786696,0.09628126155947375
3136,pot_bt,TURKEY,0.99,0.015604339822391105,0.11585459373345687
3137,pot_bt,TURKEY,0.99,0.0020111143214019563,0.09376763647611586
3138,pot_bt,TURKEY,0.99,0.0021312588985426665,0.09291530722559486
3139,pot_bt,TURKEY,0.99,0.016956541565665645,0.10079349386178656
3140,pot_bt,TURKEY,0.99,0.013048481683896902,0.10508242034851727
3141,pot_bt,TURKEY,0.99,0.013808604391993572,0.10364194311729966
3142,pot_bt,TURKEY,0.99,0.014977941062722608,0.09512965803001203
3143,pot_bt,TURKEY,0.99,0.004094639637331267,0.1003097070990244
3144,pot_bt,TURKEY,0.99,0.012793563879183248,0.09828130655714155
3145,pot_bt,TURKEY,0.99,0.01632227472339642,0.10207479723778462
3146,pot_bt,TURKEY,0.99,0.00881722372733139,0.09453317001709519
3147,pot_bt,TURKEY,0.99,0.020164690991853737,0.08004419699308551
3148,pot_bt,TURKEY,0.99,0.009085343266319377,0.1066213931918038
3149,pot_bt,TURKEY,0.99,0.02459980774145475,0.09946677390920403
3150,pot_bt,TURKEY,0.99,-0.003500744428317907,0.0827406167727275
3151,pot_bt,TURKEY,0.99,0.017637651193772697,0.09989605388903944
3152,pot_bt,TURKEY,0.99,0.00839560977168186,0.10627943338322746
3153,pot_bt,TURKEY,0.99,0.05091128070116796,0.09383421060123001
3154,pot_bt,TURKEY,0.99,0.028313356446523424,0.11185693806889764
3155,pot_bt,TURKEY,0.99,0.006663908958761131,0.08237004438664305
3156,pot_bt,TURKEY,0.99,0.0075745932931455704,0.09174474002481929
3157,pot_bt,TURKEY,0.99,0.009613443119268322,0.08495044405767149
3158,pot_bt,TURKEY,0.99,-0.008366295034705769,0.05844980420756025
3159,pot_bt,TURKEY,0.99,0.015962844525465293,0.09870405681780556
3160,pot_bt,TURKEY,0.99,0.00440940500890228,0.08268047348436153
3161,pot_bt,TURKEY,0.99,0.006368972658445728,0.10151616845815105
3162,pot_bt,TURKEY,0.99,0.014128799457740286,0.10591579832491584
3163,pot_bt,TURKEY,0.99,0.025875421723218144,0.11013313570274864
3164,pot_bt,TURKEY,0.99,0.015121789801062973,0.10075097388423257
3165,pot_bt,TURKEY,0.99,0.007891739919435311,0.08732968076081231
3166,pot_bt,TURKEY,0.99,0.0047899373598236875,0.09277335678684331
3167,pot_bt,TURKEY,0.99,0.04691251357617532,0.08346304792771256
3168,pot_bt,TURKEY,0.99,0.015174484524851263,0.0990465563213623
3169,pot_bt,TURKEY,0.99,0.0450814415956508,0.13294811686471034
3170,pot_bt,TURKEY,0.99,2.766442261594464e-05,0.05850483073677989
3171,pot_bt,TURKEY,0.99,0.003965085542459066,0.07859698149586469
3172,pot_bt,TURKEY,0.99,0.00858608825800438,0.09933244291433456
3173,pot_bt,TURKEY,0.99,0.010293412301934535,0.09115780737142062
3174,pot_bt,TURKEY,0.99,0.017502302702106266,0.11788892329094564
3175,pot_bt,TURKEY,0.99,0.040615255017466614,0.10766546194855982
3176,pot_bt,TURKEY,0.99,0.021728808315519724,0.10869416749552877
3177,pot_bt,TURKEY,0.99,0.058828328472139105,0.0784323158134431
3178,pot_bt,TURKEY,0.99,0.006222818012553312,0.08830902285730098
3179,pot_bt,TURKEY,0.99,0.017517572144934507,0.11251490007758637
3180,pot_bt,TURKEY,0.99,0.020026892856625244,0.11021638058040455
3181,pot_bt,TURKEY,0.99,-0.004553172284102721,0.05598366503541815
3182,pot_bt,TURKEY,0.99,0.04529307441873566,0.07842359333507591
3183,pot_bt,TURKEY,0.99,0.01033049865792008,0.10338384710100185
3184,pot_bt,TURKEY,0.99,0.017132993694419812,0.12067040648085567
3185,pot_bt,TURKEY,0.99,0.018255850254522307,0.09933299921804509
3186,pot_bt,TURKEY,0.99,0.014312539791807907,0.09725063912609948
3187,pot_bt,TURKEY,0.99,0.009300275133401264,0.07606450203115511
3188,pot_bt,TURKEY,0.99,0.032418540664206234,0.12068787607433425
3189,pot_bt,TURKEY,0.99,-0.0007612447297275662,0.08564442428601703
3190,pot_bt,TURKEY,0.99,0.014083572841742437,0.10100701195833443
3191,pot_bt,TURKEY,0.99,0.005577875096170508,0.08513355014868534
3192,pot_bt,TURKEY,0.99,0.019733776654621484,0.11063627307684785
3193,pot_bt,TURKEY,0.99,0.00286591938568759,0.09350276562379065
3194,pot_bt,TURKEY,0.99,0.06416781587304282,0.09526331751696175
3195,pot_bt,TURKEY,0.99,0.0034371911307625094,0.0933305948988223
3196,pot_bt,TURKEY,0.99,-0.0016200611615017554,0.06885588047207561
3197,pot_bt,TURKEY,0.99,0.03810902342189512,0.11690482319395215
3198,pot_bt,TURKEY,0.99,0.02726623067460967,0.1107191787112668
3199,pot_bt,TURKEY,0.99,0.016108564230899573,0.10363769242653083
3200,pot_bt,TURKEY,0.995,0.009912351771713684,0.09305605679221889
3201,pot_bt,TURKEY,0.995,0.006214383639837808,0.08022660844037276
3202,pot_bt,TURKEY,0.995,0.017322871986908097,0.09419122066688414
3203,pot_bt,TURKEY,0.995,0.01814648367886038,0.11537465628942054
3204,pot_bt,TURKEY,0.995,0.008518384342319073,0.08941690336697597
3205,pot_bt,TURKEY,0.995,0.01217655004797726,0.09278657467101874
3206,pot_bt,TURKEY,0.995,0.010759596294491254,0.10898017680378572
3207,pot_bt,TURKEY,0.995,0.015890448141726406,0.10185279978210626
3208,pot_bt,TURKEY,0.995,0.03663818787161744,0.14127551444024405
3209,pot_bt,TURKEY,0.995,0.03239206112310403,0.08186701607595426
3210,pot_bt,TURKEY,0.995,0.01677709757320892,0.11938497545538944
3211,pot_bt,TURKEY,0.995,0.024474022529008547,0.1129470761116104
3212,pot_bt,TURKEY,0.995,0.011723170033000274,0.10694005396970586
3213,pot_bt,TURKEY,0.995,0.04387438786874533,0.095324253763638
3214,pot_bt,TURKEY,0.995,0.01513824225723522,0.09464844043634767
3215,pot_bt,TURKEY,0.995,0.012295821130411335,0.08873764643568581
3216,pot_bt,TURKEY,0.995,0.014328985811851942,0.09041951729833288
3217,pot_bt,TURKEY,0.995,0.01944280049628071,0.10468470520083792
3218,pot_bt,TURKEY,0.995,0.004532074732306472,0.09425998143620203
3219,pot_bt,TURKEY,0.995,0.01934836348487099,0.0976699844071834
3220,pot_bt,TURKEY,0.995,0.05239512654094432,0.08569252252653653
3221,pot_bt,TURKEY,0.995,0.01140576157714655,0.10826245936823237
3222,pot_bt,TURKEY,0.995,0.0047285595527830635,0.09655749032557294
3223,pot_bt,TURKEY,0.995,0.028693676284530012,0.12744607282459613
3224,pot_bt,TURKEY,0.995,0.012819033342908017,0.09260675583305207
3225,pot_bt,TURKEY,0.995,0.022041967843298184,0.1269266498770353
3226,pot_bt,TURKEY,0.995,-0.0011361572848306754,0.06900144455211284
3227,pot_bt,TURKEY,0.995,0.03392466111894457,0.090604187749135
3228,pot_bt,TURKEY,0.995,0.0005458236417055756,0.08073617373559765
3229,pot_bt,TURKEY,0.995,-0.0015008246303894219,0.06931267692196152
3230,pot_bt,TURKEY,0.995,0.018867824149246183,0.11011692092887541
3231,pot_bt,TURKEY,0.995,0.03432188747834774,0.12498774968522058
3232,pot_bt,TURKEY,0.995,0.00036691582081333,0.09073972889541249
3233,pot_bt,TURKEY,0.995,0.020451129405550248,0.090074838469978
3234,pot_bt,TURKEY,0.995,-0.00636295310136748,0.06879958303208261
3235,pot_bt,TURKEY,0.995,0.014612900156786696,0.09628126155947375
3236,pot_bt,TURKEY,0.995,0.015604339822391105,0.11585459373345687
3237,pot_bt,TURKEY,0.995,0.0020111143214019563,0.09376763647611586
3238,pot_bt,TURKEY,0.995,0.0021312588985426665,0.09291530722559486
3239,pot_bt,TURKEY,0.995,0.016956541565665645,0.10079349386178656
3240,pot_bt,TURKEY,0.995,0.013048481683896902,0.10508242034851727
3241,pot_bt,TURKEY,0.995,0.013808604391993572,0.10364194311729966
3242,pot_bt,TURKEY,0.995,0.014977941062722608,0.09512965803001203
3243,pot_bt,TURKEY,0.995,0.004094639637331267,0.1003097070990244
3244,pot_bt,TURKEY,0.995,0.012793563879183248,0.09828130655714155
3245,pot_bt,TURKEY,0.995,0.01632227472339642,0.10207479723778462
3246,pot_bt,TURKEY,0.995,0.00881722372733139,0.09453317001709519
3247,pot_bt,TURKEY,0.995,0.020164690991853737,0.08004419699308551
3248,pot_bt,TURKEY,0.995,0.009085343266319377,0.1066213931918038
3249,pot_bt,TURKEY,0.995,0.02459980774145475,0.09946677390920403
3250,pot_bt,TURKEY,0.995,-0.003500744428317907,0.0827406167727275
3251,pot_bt,TURKEY,0.995,0.017637651193772697,0.09989605388903944
3252,pot_bt,TURKEY,0.995,0.00839560977168186,0.10627943338322746
3253,pot_bt,TURKEY,0.995,0.05091128070116796,0.09383421060123001
3254,pot_bt,TURKEY,0.995,0.028313356446523424,0.11185693806889764
3255,pot_bt,TURKEY,0.995,0.006663908958761131,0.08237004438664305
